1331,5/21/1990,Final Jeopardy!,SCIENTISTS,None,"When Einstein won the 1921 Nobel Prize in physics, he was a naturalized citizen of this country",Switzerland (He came to the U.S. later on)
1332,5/22/1990,Final Jeopardy!,AMERICAN LITERATURE,None,"Merlin the Magician cast a spell putting this title character to sleep for 1,300 years",A Connecticut Yankee (In King Arthur's Court)
1333,5/23/1990,Final Jeopardy!,BRITISH HISTORY,None,The 14th Earl of this was prime minister in 1852; the 12th Earl of this had a race named for him,Earl of Derby
1339,5/31/1990,Final Jeopardy!,GEOGRAPHY,None,It's the southernmost independent country in the world,Chile (which goes down around Tierra Del Fuego & sweeps a little south of Argentina)
1340,6/1/1990,Final Jeopardy!,FAMOUS WOMEN,None,"While a regular on Major Bowes' radio show, she said, ""I'm 7 years old & I can sing 23 arias.""","Beverly \""Bubbles\"" Sills"
1376,9/3/1990,Final Jeopardy!,EARLY MAN,None,It was the first nonprecious metal man made into tools & decorative items,copper
1421,11/5/1990,Final Jeopardy!,U.S. CITIES,None,The name of this Iowa city commemorates the powwow Lewis & Clark held with area Indians in 1804,Council Bluffs
1422,11/6/1990,Final Jeopardy!,THE BIBLE,None,"This Old Testament book opens ""The words of the preacher, the son of David, King in Jerusalem""",Ecclesiastes
1423,11/7/1990,Final Jeopardy!,SHAKESPEARE,None,The 3-word title of this play begins & ends with the same 7-letter word,Measure for Measure
1424,11/8/1990,Final Jeopardy!,WORLD GEOGRAPHY,None,This country contains South America's highest & lowest points,Argentina
1425,11/9/1990,Final Jeopardy!,U.S. POLITICS,None,This city has been the site of more major party presidential nominating conventions than any other,Chicago
1426,11/12/1990,Final Jeopardy!,THE COMMON MARKET,None,Only permanent Common Market member whose official language doesn't use the Latin alphabet,Greece
1427,11/13/1990,Final Jeopardy!,WORLD HISTORY,None,"The 2 countries that became independent on Aug. 14 & 15, 1947",Pakistan & India
1428,11/14/1990,Final Jeopardy!,U.S. HISTORY,None,"After Virginia, more Civil War battles were fought in this state than in any other",Tennessee
1429,11/15/1990,Final Jeopardy!,SPACE EXPLORATION,None,"Next pair in the sequence:  Gumdrop, Spider;  Charlie Brown, Snoopy;...",the Columbia & the Eagle
1430,11/16/1990,Final Jeopardy!,ISLANDS,None,It's the only inhabited U.S. territory south of the equator,American Samoa
1474,1/17/1991,Final Jeopardy!,FAMOUS WOMEN,None,1 of 2 women who made the Top 10 on Forbes' list of the highest-earning entertainers of 1989-90,Madonna & Oprah Winfrey
1480,1/25/1991,Final Jeopardy!,MONARCHS,None,One of two English kings since William The Conqueror who were never crowned,Edward V & Edward VIII
1486,2/4/1991,Final Jeopardy!,NOVEL CHARACTERS,None,"Striking soft chords on the piano, he says, ""Like the painting of a sorrow; a face without a heart""","Dorian Gray (\""The Picture of Dorian Gray\"")"
1498,2/20/1991,Final Jeopardy!,U.S. CITIES,None,"Though not founded until 1791, this city has the most historic places listed in the National Register","Washington, D.C."
1525,3/29/1991,Final Jeopardy!,WOMEN IN HISTORY,None,"Her 1st husband, Alexandre de Beauharnais, fought in both the American & French Revolutions",Empress Josephine
1526,4/1/1991,Final Jeopardy!,NATIONAL ANTHEMS,None,"This country's national anthem is ""William of Nassau""",the Netherlands
1531,4/8/1991,Final Jeopardy!,U.S. GOVERNMENT,None,Connecticut was the last of the original 13 states to ratify this & didn’t do it until 1939,the Bill of Rights
1532,4/9/1991,Final Jeopardy!,WORLD LEADERS,None,"This woman, elected president of Ireland in 1990, used a 1968 Simon & Garfunkel hit in her campaign",Mary Robinson
1558,5/15/1991,Final Jeopardy!,POP MUSIC,None,"Their grandfather had a No. 1 record in 1935; their father, No. 1's in 1958 & 1961; and they hit No. 1 in 1990",Gunnar & Matthew Nelson
1605,7/19/1991,Final Jeopardy!,POETS,None,"This baron was England's poet laureate from 1850 to 1892, longer than anyone else",Alfred Lord Tennyson
1630,10/4/1991,Final Jeopardy!,FAMOUS NAMES,None,This future foreign prime minister attended Milwaukee Teachers Training College in 1916 & '17,Golda Meir
1634,10/10/1991,Final Jeopardy!,BUSINESS & INDUSTRY,None,"The oldest U.S. food trademark still in use, a red devil, was granted to this company in 1870",Underwood
1639,10/17/1991,Final Jeopardy!,ORGANIZATIONS,None,"The USA’s oldest nationwide voluntary health agency, it was founded in 1904 to combat tuberculosis",American Lung Association
1651,11/4/1991,Final Jeopardy!,ANCIENT LITERATURE,None,More writings of this orator survive than of any other Latin author,Cicero
1652,11/5/1991,Final Jeopardy!,WORLD LEADERS,None,He died in 1965 & was buried in St. Martin's churchyard near the palace where he was born in 1874,Winston Churchill
1653,11/6/1991,Final Jeopardy!,TRANSPORTATION,None,The world's 14th largest airline is based in this 240-square-mile island nation,Singapore (Singapore Airlines)
1654,11/7/1991,Final Jeopardy!,THE BIBLE,None,"The English title of this book is a translation of the Greek word ""arithmoi""",Numbers
1655,11/8/1991,Final Jeopardy!,ACTRESSES & THEIR ROLES,None,This American actress won a 1960 Tony & a 1962 Oscar for playing the same teacher,Anne Bancroft
1656,11/11/1991,Final Jeopardy!,AUTHORS,None,His father was a general under Napoleon & he took part in Garibaldi's liberation of Sicily in 1860,Alexandre Dumas
1657,11/12/1991,Final Jeopardy!,SOUTH AFRICA,None,"The University of Cape Town is on the grounds of Groote Schuur, the former home of this statesman",Cecil Rhodes
1658,11/13/1991,Final Jeopardy!,AFRICAN AMERICANS,None,In 1978 she became the first black woman honored on a U.S. postage stamp,Harriet Tubman
1659,11/14/1991,Final Jeopardy!,U.S. PRESIDENTS,None,The first two consecutive presidents who were from the same state,Thomas Jefferson & James Madison (both from Virginia)
1660,11/15/1991,Final Jeopardy!,COLONIAL AMERICA,None,The colonists referred to the first three French & Indian Wars using the names of these three British monarchs,"George, Anne & William"
1685,12/20/1991,Final Jeopardy!,THEATRE,None,The patriarch of this family was born Herbert Blythe in 1847; he took a stage name in 1872,the Barrymores
1740,3/6/1992,Final Jeopardy!,20th CENTURY VICE PRESIDENTS,None,The only VP to become president not immediately after his vice presidential term,Richard Nixon
1790,5/15/1992,Final Jeopardy!,AMERICAN HISTORY,None,John Alden was the last surviving signer of this,the Mayflower Compact
1791,5/18/1992,Final Jeopardy!,U.S PRESIDENTS,None,"A native Kentuckian, he was the first president born outside of the original 13 states",Abraham Lincoln
1792,5/19/1992,Final Jeopardy!,ARTISTS,None,"2 of his major works are ""Synagogue at Safed"" (1931) & ""King David"" (1951)",Chagall
1793,5/20/1992,Final Jeopardy!,TRAVEL & TOURISM,None,"This sparsely populated state has the highest percentage of its workforce in tourism, about a third",Nevada
1794,5/21/1992,Final Jeopardy!,AMERICAN STORIES,None,"Story that begins, ""Whoever has made a voyage up the Hudson must remember the Kaatskill Mountains""","\""Rip Van Winkle\"""
1795,5/22/1992,Final Jeopardy!,COMPOSERS,None,An anthem that he composed for George II's 1727 coronation has been used for British crownings ever since,George Frideric Handel
1799,5/28/1992,Final Jeopardy!,FOOD & DRINK,None,"Before the introduction of Diet Coke, this was he leading diet soft drink in the U.S.",Tab
1800,5/29/1992,Final Jeopardy!,VICE PRESIDENTS,None,"He served FDR as Commerce Secretary, Agriculture Secretary, and Vice President",Henry Wallace
1837,9/8/1992,Final Jeopardy!,FAMOUS SCIENTISTS,None,In 1969 the N.Y. Times retracted a 1920 editorial ridiculing his claim that rockets could fly to the Moon,Robert Goddard
1851,9/28/1992,Final Jeopardy!,ENTERTAINERS OF THE PAST,None,"This Missouri-born expatriate starred in the 1935 French film ""Princess Tam-Tam""",Josephine Baker
1856,10/5/1992,Final Jeopardy!,LANGUAGES,None,The 2 languages on the Rosetta Stone,Egyptian & Greek
1862,10/13/1992,Final Jeopardy!,PRESIDENTS,None,"Before Eisenhower, he was the last president to preside over the admission of a new state",Taft
1871,10/26/1992,Final Jeopardy!,HISTORIC NAMES,None,"For his licentious behavior, monk Grigori Yefimovich Novykh earned this nickname meaning ""debauched one""",Rasputin
1872,10/27/1992,Final Jeopardy!,WORD & PHRASE ORIGINS,None,This phrase meaning the aristocracy is derived from the part of a loaf served to honored guests,the upper crust
1873,10/28/1992,Final Jeopardy!,U.S. STATES,None,This state with several hundred ghost towns was admitted to the Union on Halloween in 1864,Nevada
1874,10/29/1992,Final Jeopardy!,U.S. PRESIDENTS,None,The first two presidents not born in Virginia were born in what is now this state,Massachusetts
1875,10/30/1992,Final Jeopardy!,THE SUPREME COURT,None,The 1973 case Doe v. Bolton was decided with this more famous case,Roe v. Wade
1881,11/9/1992,Final Jeopardy!,GEOGRAPHY,None,"Since the breakup of the Soviet Union, this is the largest country in area in the world",Russia
1882,11/10/1992,Final Jeopardy!,MYTHS & LEGENDS,None,"What the ancient Greek writer Theseus called a ""monokeros"", we call this",Unicorn
1883,11/11/1992,Final Jeopardy!,VICE PRESIDENTS,None,He served as vice president for the shortest length of time: one month,John Tyler
1884,11/12/1992,Final Jeopardy!,POLAND,None,"Laid to rest temporarily at Arlington in 1941, his remains were returned to Poland in 1992",Jan Paderewski
1885,11/13/1992,Final Jeopardy!,THE AUTO INDUSTRY,None,"This automaker's trademark symbolizes the 3 places where its engines were used: land, air & water",Mercedes-Benz
1886,11/16/1992,Final Jeopardy!,COLLEGES & UNIVERSITIES,None,"Henry Moore's sculpture, ""Nuclear Energy"", can be seen on the campus of this university",the University of Chicago
1887,11/17/1992,Final Jeopardy!,NEWSPAPERS,None,"It was first published between 1861 and 1865; it was revived in 1918; stopped in 1919, and revived again in 1942",Stars and Stripes
1888,11/18/1992,Final Jeopardy!,WORLD DRAMA,None,"Sophocles, Euripides & Eugene O'Neill all wrote plays with this woman's name in their titles",Electra
1889,11/19/1992,Final Jeopardy!,POETRY,None,"William Blake called them ""The Two Contrary States of the Human Soul"" and wrote songs of them",innocence & experience
1890,11/20/1992,Final Jeopardy!,PRESIDENTS' HOMES,None,The exterior of the governor's mansion in Florida is modeled after the home of this president,Andrew Jackson
1905,12/11/1992,Final Jeopardy!,TRANSPORTATION,None,"Last names of the motor car maker & mortor car dealer who merged in Manchester, England in 1906",Rolls & Royce
1906,12/14/1992,Final Jeopardy!,ROMAN EMPERORS,None,"In 54 A.D., as the result of his mother's scheming, he became the first teenage emperor of Rome at age 16",Nero
1907,12/15/1992,Final Jeopardy!,ANATOMY,None,"You have this bone, snakes don't, & in bats, it's keeled",a breastbone or sternum
1908,12/16/1992,Final Jeopardy!,U.S. LAKES,None,Wizard Island sits in this lake in what was once Mount Mazama,Crater Lake
1932,1/19/1993,Final Jeopardy!,POLITICAL LEADERS,None,"His books ""No Easy Walk to Freedom"" & ""The Struggle Is My Life"" were published during his imprisonment",Nelson Mandela
1945,2/5/1993,Final Jeopardy!,OPERA,None,"This 20th century opera was inspired by Hieronymus Bosch's painting ""The Adoration of the Magi""",Amahl and the Night Visitors
1983,3/31/1993,Final Jeopardy!,MONARCHS,None,In 1942 she become the first reigning queen to address the U.S. Congress,Wilhelmina
1984,4/1/1993,Final Jeopardy!,EXPLORERS,None,"This contemporary of Columbus established the concept of a New World in his 1504 letter ""Mundus Novus""",Amerigo Vespucci
1985,4/2/1993,Final Jeopardy!,THE TONY AWARDS,None,"He won his first of 9 Tonys for the first Broadway musical he choreographed, ""The Pajama Game""",Bob Fosse
2015,5/14/1993,Final Jeopardy!,ANCIENT ROME,None,"General Publius Scipio won the surname ""Africanus"" for beating this man at the 202 B.C. Battle of Zama",Hannibal
2019,5/20/1993,Final Jeopardy!,HISTORIC NAMES,None,In 1529 this Spaniard was made Marques del Valle de Oaxaca,Hernán Cortés
2020,5/21/1993,Final Jeopardy!,POETRY,None,The woman with the most quotes in the new edition of Bartlett's Familiar Quotations is this American,Emily Dickinson
2038,6/16/1993,Final Jeopardy!,THE 1950s,None,"June 2, 1953 event telecast worldwide & filmed in Technicolor",Queen Elizabeth II's coronation
2039,6/17/1993,Final Jeopardy!,PORT CITIES,None,"In population, it was by far the largest city in the Confederacy at the start of the Civil War",New Orleans
2046,6/28/1993,Final Jeopardy!,GODS & GODDESSES,None,Augustus Caesar encouraged the worship of this god who was considered the avenger of Julius Caesar,Mars
2047,6/29/1993,Final Jeopardy!,U.S. RIVERS,None,"The name of this river, famous in song, may be a corruption of the Spanish for ""little Saint John""",the Swanee
2048,6/30/1993,Final Jeopardy!,AMERICAN MUSICALS,None,"A 1920s French production of this musical about 19th c. entertainers was titled ""Mississippi""",Show Boat
2049,7/1/1993,Final Jeopardy!,BUSINESS & INDUSTRY,None,The Brooklyn Flint Glass Works changed its name to this after moving to a N.Y. town of the same name,Corning
2050,7/2/1993,Final Jeopardy!,LANGUAGES,None,Dublin's famous Book of Kells is written in this language,Latin
2051,7/5/1993,Final Jeopardy!,FICTIONAL CHARACTERS,None,Chile's Juan Fernandez islands include a pair named for Alexander Selkirk & this fictional character,Robinson Crusoe
2052,7/6/1993,Final Jeopardy!,PRESIDENTIAL INAUGURATIONS,None,He used more words in his one inaugural address than FDR used in all four of his,William Henry Harrison
2055,7/9/1993,Final Jeopardy!,ACTRESSES & THEIR ROLES,None,In 1992 Angela Bassett played the Jacksons' mother on TV & Betty Shabazz in this film,Malcolm X
2116,11/15/1993,Final Jeopardy!,LANDMARKS,None,"Lord Byron wrote, ""I stood in Venice on"" this, ""a palace and a prison on each hand""",the Bridge of Sighs
2117,11/16/1993,Final Jeopardy!,LITERARY TERMS,None,"Jonathan Swift defined it as ""A glass wherein beholders discover everybody's face but their own""",Satire
2118,11/17/1993,Final Jeopardy!,WORLD GEOGRAPHY,None,"It's the northernmost mountain in the world over 20,000 feet in elevation",Mt. McKinley (Denali)
2119,11/18/1993,Final Jeopardy!,HISTORIC NAMES,None,"On June 27, 1525 he married former nun Katherine von Bora",Martin Luther
2120,11/19/1993,Final Jeopardy!,WORD ORIGINS,None,"The name of this dialect comes from a Hindi word, mantri, meaning ""counselor""",Mandarin
2121,11/22/1993,Final Jeopardy!,MONEY,None,"On July 27, 1971 Richard Nixon gave her the first of the new U.S. dollar coins",Mamie Eisenhower
2122,11/23/1993,Final Jeopardy!,HISTORIC FRENCHMEN,None,"In 1704 he was commandant of Detroit; a few years later, he was made governor of Louisiana",Antoine de Cadillac
2123,11/24/1993,Final Jeopardy!,NONFICTION,None,His autobiography was the bestselling hardcover book of the 1980s,Lee Iacocca
2124,11/25/1993,Final Jeopardy!,20th CENTURY LEADERS,None,"At age 13 in 1926, he was accepted as a novice at the abbey of Kykkos; he later taught there",Archbishop Makarios
2125,11/26/1993,Final Jeopardy!,THE CABINET,None,"In the 1970s he held more cabinet posts than anyone in U.S. history—4, including Attorney General",Elliot Richardson
2126,11/29/1993,Final Jeopardy!,PRESIDENTS,None,"Under an act passed in 1958, they became the first two former presidents eligible for a pension",Harry S. Truman & Herbert Hoover
